OpenTime,Open,High,Low,Close,Volume,CloseTime
21-Nov-2025 20:00:00,84209.3,85416.66,83464.96,85129.43,4288.29356,21-Nov-2025 23:59:59
22-Nov-2025 00:00:00,85129.42,85620,84212.39,84440.47,2923.21557,22-Nov-2025 03:59:59
22-Nov-2025 04:00:00,84440.48,84799.54,83832.91,84580.06,2218.31844,22-Nov-2025 07:59:59
22-Nov-2025 08:00:00,84580.06,84586.62,83500,84098.94,3342.45829,22-Nov-2025 11:59:59
22-Nov-2025 12:00:00,84098.94,84755.83,83620.16,84284.01,2668.44444,22-Nov-2025 15:59:59
22-Nov-2025 16:00:00,84284.01,84899,84219.62,84609.76,1351.08151,22-Nov-2025 19:59:59
22-Nov-2025 20:00:00,84609.77,85260,84237.7,84739.74,1690.41438,22-Nov-2025 23:59:59
23-Nov-2025 00:00:00,84739.75,86349.84,84667.57,86308.54,4004.15131,23-Nov-2025 03:59:59
23-Nov-2025 04:00:00,86308.54,86860,85420,85782.19,2913.01357,23-Nov-2025 07:59:59
23-Nov-2025 08:00:00,85782.18,86465.24,85768.22,86331.28,2087.40357,23-Nov-2025 11:59:59
23-Nov-2025 12:00:00,86331.28,87244.51,86271.1,87087.44,3471.36676,23-Nov-2025 15:59:59
23-Nov-2025 16:00:00,87087.44,87689.47,86502.47,87325.01,3711.9574,23-Nov-2025 19:59:59
23-Nov-2025 20:00:00,87325.01,88127.64,86701.54,86830,3546.57157,23-Nov-2025 23:59:59
24-Nov-2025 00:00:00,86830,88059.44,85946.65,87460.02,4318.16094,24-Nov-2025 03:59:59
24-Nov-2025 04:00:00,87460.03,87837.57,86450,87050.39,3276.3396,24-Nov-2025 07:59:59
24-Nov-2025 08:00:00,87050.39,87050.39,85696.56,86264.72,3484.50939,24-Nov-2025 11:59:59
24-Nov-2025 12:00:00,86264.71,86741.5,85272,86616.44,4635.50962,24-Nov-2025 15:59:59
24-Nov-2025 16:00:00,86616.44,88834.62,86616.43,88327.29,6003.91247,24-Nov-2025 19:59:59
24-Nov-2025 20:00:00,88327.29,89228,88252.5,88300.01,2944.69593,24-Nov-2025 23:59:59
25-Nov-2025 00:00:00,88300.01,88300.01,87457.53,87822.12,2506.39849,25-Nov-2025 03:59:59
25-Nov-2025 04:00:00,87822.12,88519.99,87300,87384.81,3032.60485,25-Nov-2025 07:59:59
25-Nov-2025 08:00:00,87384.81,87606.57,86666,87361.71,3402.11161,25-Nov-2025 11:59:59
25-Nov-2025 12:00:00,87361.71,87792.2,86116,86988.94,4897.6285,25-Nov-2025 15:59:59
25-Nov-2025 16:00:00,86988.93,88155.65,86182.49,86882.85,3228.35208,25-Nov-2025 19:59:59
25-Nov-2025 20:00:00,86882.84,87889.38,86565.48,87369.96,2499.94557,25-Nov-2025 23:59:59
26-Nov-2025 00:00:00,87369.97,88224,87069.97,87119.92,2235.2732,26-Nov-2025 03:59:59
26-Nov-2025 04:00:00,87119.93,87970,86909.99,87935.05,1828.65169,26-Nov-2025 07:59:59
26-Nov-2025 08:00:00,87935.05,87941.58,86670.36,87095.79,2199.53135,26-Nov-2025 11:59:59
26-Nov-2025 12:00:00,87095.78,87693.21,86306.77,86978,4198.26229,26-Nov-2025 15:59:59
26-Nov-2025 16:00:00,86977.99,90418.39,86956.61,89957.36,7510.43418,26-Nov-2025 19:59:59
26-Nov-2025 20:00:00,89957.37,90656.08,89508.85,90484.02,3703.66968,26-Nov-2025 23:59:59
27-Nov-2025 00:00:00,90484.01,91950,90089.91,91091.68,5743.81731,27-Nov-2025 03:59:59
27-Nov-2025 04:00:00,91091.68,91554.49,90889.11,91408.34,2443.78349,27-Nov-2025 07:59:59
27-Nov-2025 08:00:00,91408.34,91940.18,91221.17,91371.88,2353.99141,27-Nov-2025 11:59:59
27-Nov-2025 12:00:00,91371.87,91457.36,90438.43,90958.3,2921.51001,27-Nov-2025 15:59:59
27-Nov-2025 16:00:00,90958.29,91843.59,90850.77,91528.21,2279.61546,27-Nov-2025 19:59:59
27-Nov-2025 20:00:00,91528.22,91600,91114.52,91333.95,1090.79164,27-Nov-2025 23:59:59
